Data_Referencia,COGNOM,Valor,ORDRE_COGNOM
2025-01-01,QUIÑONEZ,122,1
2025-01-01,TAPIAS,122,2
2025-01-01,TOME,122,2
2025-01-01,WANG,122,2
2025-01-01,BASTIDAS,121,1
2025-01-01,BIANCHI,121,1
2025-01-01,CARNE,121,1
2025-01-01,CHICA,121,2
2025-01-01,DAVID,121,1
2025-01-01,FIGUEREDO,121,2
2025-01-01,FUNEZ,121,2
2025-01-01,GALLEGOS,121,1
2025-01-01,LACASA,121,2
2025-01-01,MAYO,121,1
2025-01-01,MERIDA,121,1
2025-01-01,ORTI,121,2
2025-01-01,PORCEL,121,1
2025-01-01,SANFELIU,121,1
2025-01-01,SANFELIU,121,2
2025-01-01,SANTACANA,121,2
2025-01-01,SCHMIDT,121,1
2025-01-01,TEIXEIRA,121,1
2025-01-01,VIANA,121,1
2025-01-01,VICO,121,1
2025-01-01,ACEDO,120,2
2025-01-01,ALBERICH,120,1
2025-01-01,ARTOLA,120,2
2025-01-01,BASSAS,120,2
2025-01-01,BLANES,120,2
2025-01-01,BOSQUE,120,2
2025-01-01,BROWN,120,1
2025-01-01,CAMI,120,1
2025-01-01,CANTO,120,2
2025-01-01,CAPEL,120,1
2025-01-01,CRISTOBAL,120,2
2025-01-01,CROS,120,1
2025-01-01,CUEVA,120,2
2025-01-01,CUSCO,120,2
2025-01-01,DEL MORAL,120,2
2025-01-01,ESCAMILLA,120,1
2025-01-01,FORTES,120,2
2025-01-01,FRANQUESA,120,2
2025-01-01,GALIANO,120,2
2025-01-01,GARRETA,120,2
2025-01-01,GUISADO,120,2
2025-01-01,HERMOSO,120,2
2025-01-01,LECHA,120,2
2025-01-01,LORCA,120,2
2025-01-01,MALLOL,120,2
2025-01-01,MOLINE,120,1
2025-01-01,OLIVAN,120,1
2025-01-01,ORTA,120,2
2025-01-01,PARICIO,120,1
2025-01-01,PAZOS,120,2
2025-01-01,RODON,120,1
2025-01-01,SHEN,120,1
2025-01-01,TORREZ,120,1
2025-01-01,VENEGAS,120,2
2025-01-01,ANTEQUERA,119,2
2025-01-01,ARAN,119,2
2025-01-01,AROCA,119,2
2025-01-01,BORGES,119,1
2025-01-01,BRUN,119,1
2025-01-01,CARRIO,119,2
2025-01-01,CUARTERO,119,1
2025-01-01,FAURA,119,2
2025-01-01,FIDALGO,119,2
2025-01-01,FLORENSA,119,2
2025-01-01,GADEA,119,1
2025-01-01,GONGORA,119,2
2025-01-01,GRANADO,119,2
2025-01-01,JAIMES,119,1
2025-01-01,JAVIER,119,1
2025-01-01,MANALO,119,1
2025-01-01,MELGAREJO,119,1
2025-01-01,MILLET,119,2
2025-01-01,NIN,119,1
2025-01-01,PARRAGA,119,2
2025-01-01,PEDRET,119,1
2025-01-01,PIJOAN,119,1
2025-01-01,PINTADO,119,1
2025-01-01,PUENTES,119,2
2025-01-01,QUIROS,119,1
2025-01-01,TOLOSA,119,2
2025-01-01,TORRUELLA,119,2
2025-01-01,TRILLO,119,1
2025-01-01,URREA,119,1
2025-01-01,AGUERO,118,2
2025-01-01,AMAYA,118,3
2025-01-01,AMOR,118,2
2025-01-01,BASSOLS,118,2
2025-01-01,BERTOLIN,118,1
2025-01-01,BLAY,118,2
2025-01-01,CAI,118,1
2025-01-01,CALLEJAS,118,1
2025-01-01,CAROL,118,2
2025-01-01,CORTADA,118,1
2025-01-01,CUBELLS,118,2
2025-01-01,DONAIRE,118,2
2025-01-01,GRANERO,118,1
2025-01-01,IBARS,118,1
2025-01-01,IBARZ,118,2
2025-01-01,JAIMES,118,2
2025-01-01,MARIÑO,118,2
2025-01-01,MARQUINA,118,1
2025-01-01,NORIEGA,118,2
2025-01-01,PABLO,118,1
2025-01-01,PIÑA,118,2
2025-01-01,ROSET,118,1
2025-01-01,VALERIO,118,1
2025-01-01,VANEGAS,118,1
2025-01-01,WONG,118,1
2025-01-01,ALDANA,117,1
2025-01-01,ALLUE,117,2
2025-01-01,ALVA,117,2
2025-01-01,BALLESTA,117,1
2025-01-01,BALLESTE,117,1
2025-01-01,BAREA,117,1
2025-01-01,BARREDA,117,1
2025-01-01,BEJAR,117,2
2025-01-01,BRUNA,117,1
2025-01-01,CARRERO,117,2
2025-01-01,COMELLAS,117,2
2025-01-01,COMES,117,1
2025-01-01,DIEGO,117,2
2025-01-01,ENRICH,117,2
2025-01-01,GUIX,117,1
2025-01-01,HAN,117,1
2025-01-01,IÑIGUEZ,117,2
2025-01-01,JUNYENT,117,1
2025-01-01,LLAGOSTERA,117,2
2025-01-01,LOZADA,117,2
2025-01-01,LUCERO,117,1
2025-01-01,MERIDA,117,2
2025-01-01,MINGUELL,117,1
2025-01-01,MONTALVO,117,1
2025-01-01,MORAGAS,117,2
2025-01-01,PAU,117,2
2025-01-01,PERA,117,2
2025-01-01,PLANS,117,2
2025-01-01,PORTABELLA,117,2
2025-01-01,RAMIS,117,1
2025-01-01,SHI,117,1
2025-01-01,SOLANES,117,2
2025-01-01,SOUZA,117,1
2025-01-01,VARAS,117,2
2025-01-01,ALBEROLA,116,2
2025-01-01,ANGUITA,116,1
2025-01-01,ARMAS,116,2
2025-01-01,BALADA,116,1
2025-01-01,BALAÑA,116,2
2025-01-01,BUXO,116,1
2025-01-01,CAMPUZANO,116,1
2025-01-01,CAPEL,116,2
2025-01-01,CERCOS,116,2
2025-01-01,DEVESA,116,2
2025-01-01,ESCAMILLA,116,2
2025-01-01,ESCRICHE,116,2
2025-01-01,FEIJOO,116,2
2025-01-01,FU,116,1
2025-01-01,GASULL,116,1
2025-01-01,GONGORA,116,1
2025-01-01,IBARZ,116,1
2025-01-01,IRFAN,116,1
2025-01-01,JIMENO,116,1
2025-01-01,MANALO,116,2
2025-01-01,MARISTANY,116,2
2025-01-01,MENGUAL,116,2
2025-01-01,MONJE,116,1
2025-01-01,MOR,116,2
2025-01-01,PALLEJA,116,2
2025-01-01,PARRAMON,116,1
2025-01-01,PICON,116,1
2025-01-01,POL,116,2
2025-01-01,SELLES,116,2
2025-01-01,TEIXIDOR,116,1
2025-01-01,TENORIO,116,2
2025-01-01,TORRUELLA,116,1
2025-01-01,ALMAZAN,115,2
2025-01-01,BALBOA,115,1
2025-01-01,BARRIGA,115,2
2025-01-01,CASAMITJANA,115,2
2025-01-01,DONOSO,115,1
2025-01-01,DONOSO,115,2
2025-01-01,ERAZO,115,1
2025-01-01,ERAZO,115,2
2025-01-01,FARRERAS,115,1
2025-01-01,FORERO,115,2
2025-01-01,LEVY,115,1
2025-01-01,MOLL,115,1
2025-01-01,MONSO,115,1
2025-01-01,MONTE,115,1
2025-01-01,MONTON,115,1
2025-01-01,MORAGAS,115,1
2025-01-01,MORTE,115,1
2025-01-01,NAVEED,115,1
2025-01-01,PALENCIA,115,1
2025-01-01,PEÑAFIEL,115,2
2025-01-01,PORTOLES,115,1
2025-01-01,RAMIRO,115,1
2025-01-01,RECHE,115,2
2025-01-01,TOLEDANO,115,1
2025-01-01,TRIGO,115,2
2025-01-01,VELIZ,115,1
2025-01-01,VILLALTA,115,2
2025-01-01,YIN,115,1
2025-01-01,ALCOCER,114,2
2025-01-01,ANAYA,114,2
2025-01-01,ARTERO,114,2
2025-01-01,BEA,114,1
2025-01-01,CHIVA,114,1
2025-01-01,CIURANA,114,1
2025-01-01,ENCISO,114,2
2025-01-01,JUSTICIA,114,2
2025-01-01,LARROSA,114,2
2025-01-01,LLEIXA,114,1
2025-01-01,LOZA,114,1
2025-01-01,MANUEL,114,1
2025-01-01,MANUEL,114,2
2025-01-01,MARGALEF,114,1
2025-01-01,NOGUERAS,114,1
2025-01-01,PEGUERO,114,1
2025-01-01,POL,114,1
2025-01-01,PUBILL,114,1
2025-01-01,PUENTES,114,1
2025-01-01,PUY,114,2
2025-01-01,SACRISTAN,114,1
2025-01-01,SAEED,114,1
2025-01-01,SARRIAS,114,1
2025-01-01,SAUCEDO,114,2
2025-01-01,SHAHBAZ,114,1
2025-01-01,TAPIAS,114,1
2025-01-01,VILAS,114,2
2025-01-01,WEI,114,1
2025-01-01,AGUIAR,113,2
2025-01-01,ALZATE,113,2
2025-01-01,ARBOLEDA,113,1
2025-01-01,AYLLON,113,1
2025-01-01,BELLMUNT,113,1
2025-01-01,CAMPUZANO,113,2
2025-01-01,CANTON,113,2
2025-01-01,CARNE,113,2
2025-01-01,CERCOS,113,1
2025-01-01,CLOSA,113,2
2025-01-01,ESCRICHE,113,1
2025-01-01,ESPINOLA,113,2
2025-01-01,ESQUIVEL,113,2
2025-01-01,ESTRUCH,113,2
2025-01-01,GORRIZ,113,1
2025-01-01,GRANELL,113,1
2025-01-01,GUILLEM,113,1
2025-01-01,LECINA,113,2
2025-01-01,MANTILLA,113,1
2025-01-01,MOLAS,113,2
2025-01-01,MORE,113,2
2025-01-01,NOGUEIRA,113,1
2025-01-01,NOVELLA,113,1
2025-01-01,QUERO,113,2
2025-01-01,REINOSO,113,1
2025-01-01,REVERTER,113,2
2025-01-01,SANTANDER,113,1
2025-01-01,SAUMELL,113,1
2025-01-01,SEOANE,113,2
2025-01-01,STEFAN,113,1
2025-01-01,TARRIDA,113,2
2025-01-01,AMJAD,112,1
2025-01-01,BAYARRI,112,1
2025-01-01,BELLES,112,1
2025-01-01,BOHORQUEZ,112,1
2025-01-01,BUISAN,112,1
2025-01-01,CARLES,112,2
2025-01-01,CASARES,112,2
2025-01-01,CASTEL,112,1
2025-01-01,CASTILLEJO,112,1
2025-01-01,DEVESA,112,1
2025-01-01,ESCARTIN,112,1
2025-01-01,FANG,112,1
2025-01-01,GAITAN,112,1
2025-01-01,GAITAN,112,2
2025-01-01,GALARZA,112,2
2025-01-01,GALI,112,2
2025-01-01,HERMOSO,112,1
2025-01-01,JUSTINIANO,112,2
2025-01-01,MOLINE,112,2
2025-01-01,MOLL,112,2
2025-01-01,MORANTE,112,1
2025-01-01,NUNES,112,1
2025-01-01,PEÑARANDA,112,1
2025-01-01,RAFEL,112,1
2025-01-01,ROSET,112,2
2025-01-01,ROSICH,112,1
2025-01-01,SAGRERA,112,2
2025-01-01,SAMSO,112,1
2025-01-01,SANMARTI,112,1
2025-01-01,SANTACANA,112,1
2025-01-01,SELVA,112,1
2025-01-01,TORRE,112,1
2025-01-01,VERNET,112,2
2025-01-01,YAO,112,1
2025-01-01,ARGUELLO,111,1
2025-01-01,ARGUETA,111,2
2025-01-01,AYMERICH,111,2
2025-01-01,BALLESTE,111,2
2025-01-01,BARRIGA,111,1
2025-01-01,CABOT,111,2
2025-01-01,CABRERIZO,111,1
2025-01-01,CANUT,111,2
2025-01-01,CENTELLES,111,2
2025-01-01,CHAUDHRY,111,1
2025-01-01,DE CARVALHO,111,2
2025-01-01,DE LA PEÑA,111,2
2025-01-01,GUIRADO,111,1
2025-01-01,HERREROS,111,1
2025-01-01,IQBAL,111,2
2025-01-01,LIANG,111,1
2025-01-01,MARIÑO,111,1
2025-01-01,MARQUINA,111,2
2025-01-01,MASO,111,1
2025-01-01,MINGUELL,111,2
2025-01-01,MONTAGUT,111,1
2025-01-01,MOREL,111,1
2025-01-01,PAU,111,1
2025-01-01,PONSA,111,1
2025-01-01,PONSA,111,2
2025-01-01,TANG,111,1
2025-01-01,TORELLO,111,2
2025-01-01,VERNET,111,1
2025-01-01,VILLACAMPA,111,2
2025-01-01,VILLARROYA,111,1
2025-01-01,ARMAS,110,1
2025-01-01,ASENCIO,110,2
2025-01-01,BESCOS,110,1
2025-01-01,CUETO,110,2
2025-01-01,DE JUAN,110,1
2025-01-01,FERRIZ,110,2
2025-01-01,FONTANA,110,2
2025-01-01,FORNES,110,2
2025-01-01,GUEYE,110,1
2025-01-01,GUIMERA,110,1
2025-01-01,LORCA,110,1
2025-01-01,MONJE,110,2
2025-01-01,OBANDO,110,1
2025-01-01,PUIGGROS,110,1
2025-01-01,RIO,110,2
2025-01-01,SAGRERA,110,1
2025-01-01,SALLENT,110,2
2025-01-01,TORRECILLA,110,1
2025-01-01,TORREGROSA,110,2
2025-01-01,BENITES,109,2
2025-01-01,BERNARDO,109,1
2025-01-01,CAMBRA,109,2
2025-01-01,CEPEDA,109,2
2025-01-01,CERVELLO,109,2
2025-01-01,CORNET,109,1
2025-01-01,CUSCO,109,1
2025-01-01,DEL AGUILA,109,2
2025-01-01,FIGUERA,109,1
2025-01-01,FORTEA,109,2
2025-01-01,GREGORIO,109,2
2025-01-01,GUIRADO,109,2
2025-01-01,LEMA,109,2
2025-01-01,MENDIETA,109,2
2025-01-01,MENGUAL,109,1
2025-01-01,MONTERDE,109,1
2025-01-01,NOLLA,109,2
2025-01-01,OLAYA,109,2
2025-01-01,PARK,109,1
2025-01-01,PAYA,109,1
2025-01-01,PICAZO,109,1
2025-01-01,PIJUAN,109,1
2025-01-01,PINZON,109,2
2025-01-01,PUYUELO,109,2
2025-01-01,QUIÑONEZ,109,2
2025-01-01,RENGIFO,109,1
2025-01-01,REVERTER,109,1
2025-01-01,RUBI,109,2
2025-01-01,SEDANO,109,2
2025-01-01,SELLARES,109,1
2025-01-01,SOARES,109,2
2025-01-01,SOPENA,109,1
2025-01-01,TABARES,109,1
2025-01-01,TENORIO,109,1
2025-01-01,TORRECILLA,109,2
2025-01-01,VALBUENA,109,1
2025-01-01,VERDEJO,109,2
2025-01-01,ABDULLAH,108,1
2025-01-01,ALCON,108,1
2025-01-01,BACHS,108,2
2025-01-01,BATET,108,2
2025-01-01,CAMBRA,108,1
2025-01-01,CANDELA,108,1
2025-01-01,CAPELL,108,2
2025-01-01,CARLES,108,1
2025-01-01,CARRASCOSA,108,2
2025-01-01,CERON,108,1
2025-01-01,COROMINA,108,1
2025-01-01,CUGAT,108,1
2025-01-01,DE LA IGLESIA,108,1
2025-01-01,DE LA IGLESIA,108,2
2025-01-01,ESPINOLA,108,1
2025-01-01,FENG,108,1
2025-01-01,FITE,108,2
2025-01-01,FONTANA,108,1
2025-01-01,GALVE,108,2
2025-01-01,GRATACOS,108,1
2025-01-01,HAYAT,108,1
2025-01-01,LIÑAN,108,1
2025-01-01,LLINAS,108,1
2025-01-01,MENDES,108,1
2025-01-01,MOSCOSO,108,1
2025-01-01,MUNIR,108,1
2025-01-01,OBREGON,108,1
2025-01-01,PASTRANA,108,1
2025-01-01,PEREDA,108,2
2025-01-01,PIEDRA,108,2
2025-01-01,PINZON,108,1
2025-01-01,PUBILL,108,2
2025-01-01,RABASSA,108,1
2025-01-01,RAMONEDA,108,2
2025-01-01,SOLANES,108,1
2025-01-01,SOUTO,108,1
2025-01-01,ALEGRET,107,1
2025-01-01,ARRUFAT,107,2
2025-01-01,BALLARIN,107,1
2025-01-01,BERGADA,107,1
2025-01-01,CHEEMA,107,1
2025-01-01,COLMENARES,107,2
2025-01-01,CORPAS,107,1
2025-01-01,CUERVO,107,1
2025-01-01,FIGUERA,107,2
2025-01-01,GONZALVO,107,2
2025-01-01,GUIMERA,107,2
2025-01-01,JOFRE,107,1
2025-01-01,LOAYZA,107,2
2025-01-01,MOLINOS,107,2
2025-01-01,PALAZON,107,1
2025-01-01,PELEGRI,107,2
2025-01-01,ROSSELLO,107,1
2025-01-01,RUBI,107,1
2025-01-01,SORRIBES,107,2
2025-01-01,TORREZ,107,2
2025-01-01,VICARIO,107,2
2025-01-01,VIERA,107,2
2025-01-01,ZULUAGA,107,1
2025-01-01,AGUAYO,106,2
2025-01-01,ARTES,106,1
2025-01-01,ASTUDILLO,106,1
2025-01-01,BALLESTERO,106,1
2025-01-01,BARDAJI,106,1
2025-01-01,BESCOS,106,2
2025-01-01,BOHORQUEZ,106,2
2025-01-01,CALAF,106,1
2025-01-01,CAMARERO,106,2
2025-01-01,CARCAMO,106,2
2025-01-01,CLAVERIA,106,1
2025-01-01,COMIN,106,2
2025-01-01,CORBERA,106,1
2025-01-01,DE FREITAS,106,1
2025-01-01,DE GRACIA,106,1
2025-01-01,ESTRELLA,106,2
2025-01-01,FABIAN,106,1
2025-01-01,FORTEA,106,1
2025-01-01,FUNEZ,106,1
2025-01-01,LAMARCA,106,1
2025-01-01,MERCE,106,2
2025-01-01,PARRAMON,106,2
2025-01-01,PEÑAS,106,1
2025-01-01,SELLES,106,1
2025-01-01,SICART,106,1
2025-01-01,TORELLO,106,1
2025-01-01,TRALLERO,106,1
2025-01-01,TREPAT,106,2
2025-01-01,VELILLA,106,2
2025-01-01,VILADOMIU,106,1
2025-01-01,YEPES,106,1
2025-01-01,ACERO,105,1
2025-01-01,ALEGRIA,105,1
2025-01-01,BARDAJI,105,2
2025-01-01,BOCANEGRA,105,2
2025-01-01,CHIVA,105,2
2025-01-01,DE LA VEGA,105,1
2025-01-01,ESTELLER,105,1
2025-01-01,FELIP,105,1
2025-01-01,ILYAS,105,1
2025-01-01,IVANOV,105,1
2025-01-01,LLEDO,105,2
2025-01-01,MORROS,105,2
2025-01-01,NEGRE,105,2
2025-01-01,NIUBO,105,1
2025-01-01,NOVELLA,105,2
2025-01-01,RAMIS,105,2
2025-01-01,RUA,105,2
2025-01-01,SALIDO,105,1
2025-01-01,SALIDO,105,2
2025-01-01,SARABIA,105,1
2025-01-01,SARABIA,105,2
2025-01-01,SESE,105,2
2025-01-01,VILAS,105,1
2025-01-01,VIVO,105,2
2025-01-01,ALBERICH,104,2
2025-01-01,ALQUEZAR,104,2
2025-01-01,ANAYA,104,1
2025-01-01,ARAN,104,1
2025-01-01,BARRIONUEVO,104,2
2025-01-01,BEA,104,2
2025-01-01,BELLVER,104,2
2025-01-01,BENAVENT,104,1
2025-01-01,BILBAO,104,1
2025-01-01,BOFARULL,104,1
2025-01-01,BURGUES,104,1
2025-01-01,CASAJUANA,104,2
2025-01-01,CLAPES,104,1
2025-01-01,CLARA,104,1
2025-01-01,COS,104,1
2025-01-01,ENCISO,104,1
2025-01-01,FERRES,104,1
2025-01-01,FORNER,104,2
2025-01-01,KHACHATRYAN,104,1
2025-01-01,LACAMBRA,104,2
2025-01-01,LAMA,104,2
2025-01-01,LANAU,104,1
2025-01-01,LARREA,104,2
2025-01-01,LEMUS,104,1
2025-01-01,LILLO,104,2
2025-01-01,MANCEBO,104,2
2025-01-01,MARSA,104,2
2025-01-01,MERCADAL,104,2
2025-01-01,NOVELL,104,2
2025-01-01,NOVO,104,2
2025-01-01,POSADA,104,2
2025-01-01,PUERTOLAS,104,1
2025-01-01,SALVA,104,2
2025-01-01,SAMANIEGO,104,2
2025-01-01,SEGU,104,1
2025-01-01,SOTOMAYOR,104,1
2025-01-01,ALBEROLA,103,1
2025-01-01,ALCOLEA,103,1
2025-01-01,ARQUES,103,1
2025-01-01,BARRIONUEVO,103,1
2025-01-01,BOTEY,103,2
2025-01-01,CABRERO,103,1
2025-01-01,CASTAÑER,103,1
2025-01-01,CHIRINOS,103,2
2025-01-01,FLOR,103,2
2025-01-01,GAVIRIA,103,1
2025-01-01,HIERRO,103,2
2025-01-01,JORDI,103,1
2025-01-01,JULVE,103,2
2025-01-01,MONTE,103,2
2025-01-01,NAEEM,103,1
2025-01-01,PORTELA,103,1
2025-01-01,QUER,103,1
2025-01-01,RECHE,103,1
2025-01-01,REDON,103,1
2025-01-01,SAUMELL,103,2
2025-01-01,SOTERAS,103,2
2025-01-01,SUAZO,103,1
2025-01-01,TOUS,103,2
2025-01-01,URGELL,103,1
2025-01-01,YEPEZ,103,2
2025-01-01,ABDUL,102,1
2025-01-01,ALDANA,102,2
2025-01-01,ALDEA,102,2
2025-01-01,ALMONTE,102,1
2025-01-01,BALBOA,102,2
2025-01-01,BENAVENT,102,2
2025-01-01,BOTEY,102,1
2025-01-01,CALABUIG,102,1
2025-01-01,CAMARASA,102,1
2025-01-01,CAÑIZARES,102,2
2025-01-01,CORONAS,102,1
2025-01-01,DE LA PEÑA,102,1
2025-01-01,DEL MORAL,102,1
2025-01-01,FERRIZ,102,1
2025-01-01,FLORES,102,3
2025-01-01,FRAGA,102,2
2025-01-01,FRUTOS,102,2
2025-01-01,INSA,102,1
2025-01-01,JUSTO,102,2
2025-01-01,LANAU,102,2
2025-01-01,LAZO,102,2
2025-01-01,MECA,102,2
2025-01-01,MIÑARRO,102,1
2025-01-01,MONTALBAN,102,2
2025-01-01,MOSCOSO,102,2
2025-01-01,ORO,102,1
2025-01-01,ORRIOLS,102,1
2025-01-01,REINOSO,102,2
2025-01-01,SABADELL,102,2
2025-01-01,SHRESTHA,102,1
2025-01-01,TRALLERO,102,2
2025-01-01,VARAS,102,1
2025-01-01,VELARDE,102,2
2025-01-01,VINUESA,102,2
2025-01-01,ZAMBRANA,102,1
2025-01-01,ZULUAGA,102,2
2025-01-01,ARQUE,101,1
2025-01-01,BAIG,101,1
2025-01-01,BELLMUNT,101,2
2025-01-01,BENAGES,101,2
2025-01-01,BERRIO,101,1
2025-01-01,CABAÑAS,101,2
2025-01-01,CANTON,101,1
2025-01-01,COHEN,101,1
2025-01-01,COLMENARES,101,1
2025-01-01,DE LA HOZ,101,2
2025-01-01,ESTEVA,101,2
2025-01-01,FALL,101,1
2025-01-01,GADEA,101,2
2025-01-01,GALIANA,101,1
2025-01-01,HERMIDA,101,1
2025-01-01,JAUREGUI,101,2
2025-01-01,LAGUNAS,101,2
2025-01-01,LANZA,101,1
2025-01-01,LEYVA,101,2
2025-01-01,LEZCANO,101,2
2025-01-01,LILLO,101,1
2025-01-01,LIÑAN,101,2
2025-01-01,LLANES,101,1
2025-01-01,MARINA,101,2
2025-01-01,MARSA,101,1
2025-01-01,MONFORTE,101,1
2025-01-01,MONFORTE,101,2
2025-01-01,PARDOS,101,1
2025-01-01,PAYA,101,2
2025-01-01,RAJA,101,2
2025-01-01,SEMPERE,101,1
2025-01-01,TABARES,101,2
2025-01-01,TERES,101,2
2025-01-01,TERRON,101,2
2025-01-01,TOLOSA,101,1
2025-01-01,TREPAT,101,1
2025-01-01,UBACH,101,2
2025-01-01,VILLALONGA,101,2
2025-01-01,ALAMO,100,1
2025-01-01,ARRIETA,100,2
2025-01-01,BALSELLS,100,2
2025-01-01,BARNES,100,1
2025-01-01,CARCAMO,100,1
2025-01-01,COS,100,2
2025-01-01,CRUZADO,100,2
2025-01-01,DU,100,1
2025-01-01,ESTEVA,100,1
2025-01-01,FARGAS,100,2
2025-01-01,FARRERAS,100,2
2025-01-01,FORNS,100,1
2025-01-01,GARROTE,100,2
2025-01-01,GASCO,100,2
2025-01-01,GAZQUEZ,100,2
2025-01-01,LOAIZA,100,2
2025-01-01,MALLA,100,2
2025-01-01,MARFIL,100,2
2025-01-01,MARIANO,100,1
2025-01-01,MASFERRER,100,1
2025-01-01,PORCAR,100,1
2025-01-01,PUYUELO,100,1
2025-01-01,SARRIA,100,1
2025-01-01,SUREDA,100,1
2025-01-01,TERRONES,100,2
2025-01-01,TORREJON,100,1
2025-01-01,TORRELLA,100,2
2025-01-01,TRILLA,100,2
2025-01-01,VENEGAS,100,1
2025-01-01,VILLALONGA,100,1
2025-01-01,AKBAR,99,1
2025-01-01,AMORES,99,1
2025-01-01,BALADA,99,2
2025-01-01,CAMARASA,99,2
2025-01-01,COROMINA,99,2
2025-01-01,CORTIJO,99,1
2025-01-01,DANIEL,99,1
2025-01-01,DOLZ,99,2
2025-01-01,ELIZALDE,99,2
2025-01-01,ESCOBEDO,99,2
2025-01-01,FONS,99,2
2025-01-01,FORNOS,99,1
2025-01-01,GAMERO,99,2
2025-01-01,GAMIZ,99,2
2025-01-01,HERMIDA,99,2
2025-01-01,LARIOS,99,2
2025-01-01,LIN,99,2
2025-01-01,LLOVERAS,99,1
2025-01-01,MANTILLA,99,2
2025-01-01,MITJANS,99,2
2025-01-01,MONTON,99,2
2025-01-01,PEÑARANDA,99,2
2025-01-01,PLAZAS,99,1
2025-01-01,PUCHE,99,1
2025-01-01,PUERTOLAS,99,2
2025-01-01,RANA,99,1
2025-01-01,SAGUES,99,2
2025-01-01,SHABBIR,99,1
2025-01-01,SOPENA,99,2
2025-01-01,TINOCO,99,1
2025-01-01,WAQAS,99,1
2025-01-01,YEPES,99,2
2025-01-01,ACERO,98,2
2025-01-01,ALBERO,98,1
2025-01-01,ARAQUE,98,2
2025-01-01,BADENAS,98,1
2025-01-01,BARBARA,98,2
2025-01-01,BENAGES,98,1
2025-01-01,BHATTI,98,1
2025-01-01,BILBAO,98,2
2025-01-01,BLAY,98,1
2025-01-01,CALZADO,98,2
2025-01-01,CANDELA,98,2
2025-01-01,CLAVER,98,1
2025-01-01,ESPINAR,98,2
2025-01-01,ESTELLER,98,2
2025-01-01,GAMERO,98,1
2025-01-01,GENE,98,2
2025-01-01,GRANADO,98,1
2025-01-01,HONG,98,1
2025-01-01,JOU,98,1
2025-01-01,LACAMBRA,98,1
2025-01-01,LOAYZA,98,1
2025-01-01,MARCHENA,98,2
2025-01-01,MEGIAS,98,1
2025-01-01,MITJANS,98,1
2025-01-01,MONTEIRO,98,2
2025-01-01,MURIEL,98,1
2025-01-01,NIN,98,2
2025-01-01,NUEZ,98,2
2025-01-01,PALET,98,1
2025-01-01,PEÑAS,98,2
2025-01-01,PIFARRE,98,1
2025-01-01,PORCAR,98,2
2025-01-01,SALAT,98,2
2025-01-01,SCHNEIDER,98,1
2025-01-01,SERRES,98,2
2025-01-01,VERDUGO,98,1
2025-01-01,ALCON,97,2
2025-01-01,ALEJO,97,2
2025-01-01,ALMENDROS,97,1
2025-01-01,ALZATE,97,1
2025-01-01,ARTOLA,97,1
2025-01-01,ASENCIO,97,1
2025-01-01,ASTUDILLO,97,2
2025-01-01,AUGE,97,1
2025-01-01,BAQUE,97,1
2025-01-01,BARCO,97,2
2025-01-01,BERBEL,97,2
2025-01-01,BERGA,97,1
2025-01-01,BOFARULL,97,2
2025-01-01,BORRULL,97,1
2025-01-01,BUSTILLO,97,2
2025-01-01,CALZADO,97,1
2025-01-01,CAMINO,97,1
2025-01-01,CANADELL,97,1
2025-01-01,CLARET,97,2
2025-01-01,CODERCH,97,2
2025-01-01,COLINA,97,1
2025-01-01,CUERVO,97,2
2025-01-01,DE ALMEIDA,97,2
2025-01-01,DE LIMA,97,2
2025-01-01,DE LUCA,97,1
2025-01-01,DEU,97,2
2025-01-01,FERRERA,97,1
2025-01-01,FIERRO,97,2
2025-01-01,FORNS,97,2
2025-01-01,IFTIKHAR,97,1
2025-01-01,LLACER,97,1
2025-01-01,LLINARES,97,1
2025-01-01,LLOVERA,97,1
2025-01-01,MALLEN,97,2
2025-01-01,MORILLA,97,2
2025-01-01,MORRAL,97,1
2025-01-01,OBREGON,97,2
2025-01-01,PASTRANA,97,2
2025-01-01,PICAS,97,1
2025-01-01,PICON,97,2
2025-01-01,PIE,97,1
2025-01-01,PIEDRA,97,1
2025-01-01,PORTERO,97,1
2025-01-01,QUINTO,97,1
2025-01-01,RAMIRO,97,2
2025-01-01,REVUELTA,97,1
2025-01-01,RIGOL,97,1
2025-01-01,RODERO,97,1
2025-01-01,SANTANDER,97,2
2025-01-01,SOL,97,1
2025-01-01,SUREDA,97,2
2025-01-01,TARRIDA,97,1
2025-01-01,AMORES,96,2
2025-01-01,ARASA,96,2
2025-01-01,ARQUES,96,2
2025-01-01,ARTES,96,2
2025-01-01,AVENDAÑO,96,1
2025-01-01,AZAM,96,1
2025-01-01,BALDRICH,96,2
2025-01-01,BARCIA,96,2
2025-01-01,BARTRA,96,1
2025-01-01,BATALLER,96,1
2025-01-01,BEJAR,96,1
2025-01-01,BERBEL,96,1
2025-01-01,BERGA,96,2
2025-01-01,CALAF,96,2
2025-01-01,CALIX,96,1
2025-01-01,CAMPA,96,2
2025-01-01,CASTAÑE,96,2
2025-01-01,CLUA,96,1
2025-01-01,DEL AMO,96,2
2025-01-01,GALVIS,96,1
2025-01-01,GASSO,96,2
2025-01-01,GASULL,96,2
2025-01-01,GIRAL,96,1
2025-01-01,GRANDA,96,1
2025-01-01,GRIMA,96,1
